date,supplier,region,transport,delay,weather,demand,inventory,traffic,port_delay,order_value,fuel_cost,risk
2025-05-11,Supplier_294,0,3,11,2,1,49,1,0,2054,4.59,Medium
2026-01-01,Supplier_465,0,2,5,3,1,94,0,0,4990,3.64,Low
2025-06-22,Supplier_115,1,1,3,2,0,12,0,1,1026,2.29,Low
2025-10-15,Supplier_195,3,3,3,0,0,18,2,0,2345,2.32,Low
2025-12-22,Supplier_342,4,0,3,3,1,68,2,0,2508,2.69,Medium
2025-05-14,Supplier_19,1,2,11,1,1,27,1,0,1549,4.63,High
2025-10-19,Supplier_433,0,3,2,1,0,38,1,0,4606,2.66,Low
2025-05-20,Supplier_87,4,3,2,0,1,51,2,0,1836,2.86,Low
2026-01-01,Supplier_165,1,3,4,3,2,87,0,0,4460,3.01,Medium
2025-07-10,Supplier_304,4,0,9,1,1,88,2,1,3848,3.83,Medium
2025-09-30,Supplier_383,4,2,5,3,1,65,2,0,4176,3.62,High
2026-01-06,Supplier_177,4,0,2,2,1,34,2,0,2697,2.06,Medium
2025-04-27,Supplier_361,2,2,2,1,0,53,0,0,4751,2.13,Medium
2025-08-03,Supplier_468,2,0,5,2,2,65,2,1,1869,3.32,Low
2025-09-08,Supplier_117,1,2,2,2,2,38,1,0,3292,2.25,Medium
2025-12-09,Supplier_97,3,0,2,0,0,33,2,0,3211,2.9,Low
2025-06-29,Supplier_258,2,1,3,3,1,9,0,1,1000,2.53,Low
2025-10-23,Supplier_188,3,0,7,1,0,15,2,1,3965,3.93,High
2025-08-02,Supplier_284,1,3,7,1,1,17,0,0,2344,3.96,Medium
2025-05-30,Supplier_128,0,1,12,2,0,67,0,0,2998,5.13,High
2025-11-23,Supplier_91,4,2,2,2,0,12,2,1,2851,2.04,Low
2025-08-08,Supplier_103,1,3,9,2,1,63,2,0,2775,4.1,High
2025-06-25,Supplier_134,0,2,6,0,2,22,2,0,1995,3.84,Medium
2025-07-06,Supplier_468,3,0,2,0,2,38,1,1,3011,2.6,Low
2025-05-06,Supplier_484,2,0,9,3,2,45,0,1,1865,4.4,High
2025-11-08,Supplier_380,0,0,12,1,0,85,1,1,1850,4.8,High
2026-01-29,Supplier_67,0,0,6,1,0,46,0,0,1144,3.82,Low
2025-08-21,Supplier_274,2,1,2,3,2,62,2,0,1996,2.55,Low
2026-02-25,Supplier_360,3,0,11,3,0,31,0,0,2447,5.01,High
2025-09-06,Supplier_125,4,0,8,3,2,38,2,0,3201,3.82,Medium
2026-02-25,Supplier_161,0,0,1,0,0,95,1,0,2002,2.32,Low
2025-06-18,Supplier_372,3,3,6,2,0,97,2,0,1306,3.19,Medium
2025-05-11,Supplier_219,4,3,7,3,0,45,2,1,1754,3.49,Medium
2025-11-13,Supplier_73,4,3,7,1,2,76,0,0,3022,3.63,Medium
2025-08-18,Supplier_293,1,1,10,3,2,8,1,1,4909,4.95,Medium
2026-01-01,Supplier_280,0,0,1,0,1,66,1,0,4791,2.05,Low
2026-01-18,Supplier_211,0,3,7,0,2,64,2,0,3923,3.46,Medium
2025-07-06,Supplier_393,1,3,11,1,2,95,2,0,3376,5.18,High
2026-01-03,Supplier_264,4,1,5,1,0,59,2,0,3920,3.18,Medium
2025-12-28,Supplier_80,2,0,6,1,2,97,1,1,1187,3.19,Medium
2025-04-21,Supplier_266,0,0,8,0,1,18,0,0,2235,4.19,Medium
2025-09-10,Supplier_425,4,2,4,0,2,19,1,1,973,2.97,Medium
2025-12-17,Supplier_16,4,2,2,0,2,94,0,0,2916,2.89,Low
2026-01-20,Supplier_345,3,2,5,2,0,49,1,0,1940,2.82,Low
2025-06-09,Supplier_473,0,0,2,3,0,86,1,0,2431,2.04,Low
2025-06-03,Supplier_110,3,2,12,3,1,31,2,1,1891,5.22,High
2026-02-16,Supplier_196,0,2,11,0,2,62,1,0,4824,4.38,Medium
2025-12-10,Supplier_131,0,2,2,2,1,29,0,0,2049,2.4,Medium
2025-10-28,Supplier_20,1,3,6,1,2,47,2,1,1681,3.66,Medium
2026-03-25,Supplier_445,1,3,5,1,0,91,1,1,750,3.38,Low
2025-10-24,Supplier_118,1,3,1,0,2,99,1,1,1241,1.97,Low
2025-07-18,Supplier_490,2,0,5,2,0,44,2,0,2644,2.9,High
2025-12-02,Supplier_466,3,3,12,3,2,59,1,0,2447,4.53,High
2025-07-27,Supplier_267,0,2,11,0,2,87,1,0,3001,5.0,Low
2025-11-04,Supplier_331,4,1,1,1,2,80,1,1,1699,2.27,Low
2025-07-23,Supplier_440,2,1,6,2,2,36,2,0,4549,3.91,Medium
2026-01-16,Supplier_208,0,0,12,2,0,77,1,1,2392,4.68,High
2025-12-30,Supplier_490,4,2,9,3,2,87,2,0,4162,4.7,High
2025-06-24,Supplier_77,3,2,2,3,1,86,1,1,1107,2.75,Medium
2025-05-11,Supplier_465,1,0,9,2,1,100,2,1,1311,4.31,High
2026-02-25,Supplier_88,3,3,1,3,0,93,1,0,3503,2.19,Low
2026-04-02,Supplier_86,2,1,2,3,0,88,0,0,3942,2.45,Low
2025-09-22,Supplier_352,2,2,7,0,0,37,1,0,1268,3.42,Medium
2026-02-05,Supplier_247,4,2,3,2,1,37,2,0,4166,2.82,Medium
2025-05-22,Supplier_496,1,1,12,1,2,66,2,0,1963,4.59,High
2026-02-26,Supplier_451,2,1,2,0,1,26,1,1,4846,2.81,Low
2025-10-10,Supplier_463,4,1,4,0,0,72,1,1,4872,2.8,Low
2025-12-03,Supplier_499,2,1,6,1,1,76,1,0,1291,3.3,Medium
2026-01-01,Supplier_18,0,3,2,3,2,61,1,1,887,2.33,Medium
2025-09-29,Supplier_79,2,0,6,0,1,97,2,0,1895,3.89,Low
2025-08-03,Supplier_329,3,1,8,1,1,46,2,0,3105,3.77,High
2026-03-22,Supplier_368,0,0,3,1,2,27,0,0,1324,2.76,Low
2025-05-30,Supplier_59,2,0,8,1,2,18,0,1,1383,3.83,Medium
2026-01-10,Supplier_300,3,2,9,1,1,8,1,0,835,4.14,High
2025-05-18,Supplier_289,4,2,10,1,1,11,1,1,1617,4.92,High
2025-09-27,Supplier_115,2,2,12,1,0,71,0,1,4765,5.04,Medium
2025-11-07,Supplier_97,2,0,2,1,1,50,0,1,3654,2.73,Medium
2025-08-16,Supplier_479,3,1,5,1,2,23,0,1,2459,3.58,Medium
2025-10-06,Supplier_176,0,1,7,0,2,23,2,0,1677,3.81,Low
2025-12-30,Supplier_15,2,3,11,2,0,49,2,0,1080,4.83,High
2025-10-19,Supplier_459,1,1,12,3,1,45,1,0,791,4.56,High
2025-07-27,Supplier_352,3,2,10,0,2,52,2,1,3067,4.62,Low
2025-06-10,Supplier_191,3,2,9,2,0,16,1,0,2761,4.51,High
2026-04-02,Supplier_203,4,1,6,2,2,43,1,1,4690,3.8,Medium
2025-05-27,Supplier_87,1,2,7,0,0,12,0,1,4097,4.14,Medium
2025-07-24,Supplier_78,4,1,1,2,1,52,0,1,4476,2.01,Low
2026-01-25,Supplier_20,0,2,7,2,2,28,0,1,2341,3.34,Low
2026-03-09,Supplier_196,4,1,12,2,1,81,0,0,1105,5.05,Medium
2026-01-18,Supplier_245,2,3,3,3,0,37,1,0,4851,2.89,Low
2026-02-27,Supplier_330,3,0,10,1,1,59,1,0,2972,4.13,Medium
2026-01-05,Supplier_197,3,3,7,2,0,38,0,1,1625,4.2,Medium
2025-06-18,Supplier_228,0,2,3,2,0,27,2,1,4323,2.73,Low
2025-08-23,Supplier_121,1,1,9,3,0,58,0,1,3397,4.52,High
2025-11-11,Supplier_197,2,3,5,3,1,42,1,0,2298,3.19,High
2026-03-10,Supplier_430,3,2,8,0,0,83,2,1,4680,3.87,Medium
2025-09-27,Supplier_196,1,3,6,0,2,48,1,1,1819,3.81,Medium
2025-10-25,Supplier_110,4,2,4,3,2,65,1,0,3330,2.53,Medium
2025-09-29,Supplier_425,1,1,11,2,2,41,1,0,526,5.24,High
2025-07-22,Supplier_400,1,3,8,2,0,35,2,0,3444,3.94,High
2025-11-05,Supplier_430,3,2,3,1,2,25,2,1,3849,2.7,Medium
2025-10-09,Supplier_406,3,2,12,0,2,18,0,1,4880,5.09,Medium
2025-08-25,Supplier_250,1,3,7,0,1,35,1,1,3284,4.02,Low
2026-01-18,Supplier_439,3,0,8,3,2,42,1,1,1573,4.06,Medium
2026-02-27,Supplier_444,2,1,12,2,0,41,1,0,2317,4.68,High
2025-11-10,Supplier_248,0,2,2,1,0,15,1,1,1286,2.47,Low
2025-08-21,Supplier_310,1,2,8,2,2,70,2,0,1846,4.0,High
2025-09-23,Supplier_242,3,0,8,3,1,57,0,1,856,4.28,Medium
2025-08-22,Supplier_217,2,3,2,0,1,61,0,1,1277,2.73,Medium
2025-09-05,Supplier_273,3,0,11,3,0,68,2,1,1759,4.74,High
2025-11-10,Supplier_366,0,2,3,2,2,83,0,0,3344,3.16,Low
2025-08-21,Supplier_291,3,2,11,0,2,56,1,0,1866,4.58,Low
2025-06-14,Supplier_237,3,2,11,1,1,59,0,1,4190,4.43,Medium
2026-02-25,Supplier_349,3,2,8,2,1,32,0,1,2043,3.76,Medium
2026-04-09,Supplier_57,1,2,10,1,1,33,0,0,905,4.25,Low
2025-05-12,Supplier_36,2,3,6,2,1,90,2,1,1070,3.4,Medium
2026-03-26,Supplier_454,1,0,8,1,2,57,2,1,2228,4.25,Medium
2026-01-23,Supplier_142,4,3,2,0,0,62,1,0,3831,2.42,Low
2025-04-21,Supplier_299,1,1,1,0,2,75,1,0,2746,2.21,Low
2026-03-17,Supplier_7,0,3,2,1,1,59,0,0,4339,2.27,Low
2026-03-07,Supplier_84,4,2,8,2,1,69,0,1,2692,4.04,Medium
2026-04-09,Supplier_366,0,3,1,3,2,66,0,0,2593,2.5,Low
2026-01-18,Supplier_115,1,2,12,3,0,54,1,1,4998,5.25,High
2025-05-11,Supplier_193,1,3,7,3,1,23,2,1,3127,3.68,High
2025-09-09,Supplier_474,0,0,12,3,2,64,2,0,4471,4.79,Medium
2026-02-06,Supplier_388,0,2,8,0,0,83,2,0,1686,4.18,Medium
2025-07-11,Supplier_50,1,1,11,2,2,84,2,1,4399,4.59,High
2025-08-22,Supplier_428,1,1,12,0,0,16,0,0,2039,5.44,Medium
2025-07-21,Supplier_13,0,3,2,2,2,15,0,0,3688,2.65,Low
2025-09-11,Supplier_339,1,0,6,0,2,45,2,1,3425,3.22,Medium
2025-07-14,Supplier_436,4,3,6,0,1,76,0,1,4077,3.79,Low
2025-11-20,Supplier_168,4,3,3,2,0,98,2,0,1171,2.35,Medium
2026-03-06,Supplier_2,2,0,9,3,1,88,1,0,4217,4.38,High
2025-11-05,Supplier_224,0,1,11,1,0,49,0,1,4514,4.51,Medium
2025-04-24,Supplier_257,1,0,8,2,1,74,1,1,2170,3.62,Medium
2026-02-05,Supplier_338,4,2,7,0,1,15,2,0,3123,4.09,Medium
2025-11-24,Supplier_120,1,0,2,3,2,30,2,1,2750,2.68,Low
2025-07-24,Supplier_191,4,2,2,3,0,50,0,0,2126,2.27,Low
2026-03-25,Supplier_465,4,2,8,1,1,64,1,1,4730,3.71,Medium
2026-01-01,Supplier_404,4,1,7,3,1,45,1,0,977,3.59,High
2026-03-31,Supplier_395,0,3,10,1,2,34,0,0,768,4.54,Low
2026-04-04,Supplier_176,2,1,5,1,1,77,2,0,3879,3.14,Low
2025-10-07,Supplier_26,3,3,3,2,0,63,2,1,2603,2.95,Low
2025-12-18,Supplier_352,3,0,10,3,2,86,0,0,1498,4.5,High
2026-01-15,Supplier_79,0,1,1,3,2,34,0,0,4805,1.96,Medium
2026-02-09,Supplier_406,3,1,6,3,1,99,2,1,1268,3.03,High
2025-07-23,Supplier_115,0,3,5,0,2,24,0,1,1753,3.13,Low
2025-09-20,Supplier_238,3,0,9,0,2,73,0,0,2593,3.77,Medium
2026-03-23,Supplier_436,0,0,9,1,1,94,0,1,3778,4.75,Low
2025-07-22,Supplier_421,3,0,6,1,1,63,1,0,4852,3.82,Medium
2025-12-14,Supplier_409,4,3,5,3,2,14,0,1,2521,3.26,Low
2025-11-24,Supplier_480,4,0,6,0,1,68,2,1,1450,3.75,Low
2025-10-04,Supplier_62,1,0,8,0,1,72,1,0,3761,4.14,Medium
2025-07-28,Supplier_231,1,3,11,0,0,17,0,0,3968,4.94,Low
2025-06-12,Supplier_217,3,0,2,2,0,12,0,0,2684,2.35,Medium
2025-05-29,Supplier_221,2,2,9,1,1,21,0,1,4849,4.45,Medium
2025-12-14,Supplier_183,2,2,4,1,2,49,0,1,3837,2.69,Low
2025-07-12,Supplier_287,0,3,6,3,2,65,1,0,664,3.84,Medium
2026-02-13,Supplier_322,2,2,8,2,0,53,1,1,3538,4.38,Medium
2025-11-14,Supplier_316,2,3,6,1,2,28,2,0,1919,3.85,Medium
2025-07-26,Supplier_1,3,1,12,3,2,50,1,0,600,4.69,Medium
2025-04-22,Supplier_230,0,3,3,3,2,90,1,1,4772,3.07,Low
2025-06-22,Supplier_201,3,1,11,3,2,73,2,0,1184,5.09,High
2025-05-26,Supplier_215,1,1,3,3,0,14,0,0,1382,2.58,Medium
2025-09-16,Supplier_137,0,0,10,3,1,33,2,0,794,4.13,High
2025-06-17,Supplier_148,1,0,2,1,1,94,1,0,1961,2.44,Low
2026-01-24,Supplier_265,0,3,3,3,2,65,0,0,3380,3.09,Low
2025-10-23,Supplier_272,0,2,4,2,2,12,2,0,4223,2.54,Medium
2026-02-04,Supplier_323,3,1,9,3,0,55,0,0,2310,4.72,High
2025-12-12,Supplier_76,1,3,8,3,2,93,2,1,1889,3.78,High
2025-12-07,Supplier_230,3,1,2,2,1,26,1,0,2483,2.26,Low
2026-01-08,Supplier_445,2,2,7,1,1,73,0,0,4237,3.96,Low
2025-07-24,Supplier_18,2,1,4,2,2,18,2,1,3375,3.02,Medium
2026-02-22,Supplier_434,3,3,1,1,0,71,0,0,4490,1.81,Low
2025-08-05,Supplier_200,1,2,11,0,0,95,1,1,1404,5.2,Medium
2026-02-05,Supplier_277,0,3,8,3,0,66,2,1,2398,3.61,Medium
2025-11-06,Supplier_85,2,0,3,2,1,38,2,0,4057,3.2,Low
2026-03-23,Supplier_83,0,3,8,0,1,56,2,0,1924,4.26,Medium
2025-08-04,Supplier_492,1,1,1,1,0,50,0,0,2271,1.92,Low
2025-04-18,Supplier_385,4,3,4,2,2,6,2,0,3027,3.16,Low
2025-12-11,Supplier_221,4,2,8,0,2,33,2,1,4975,3.72,Low
2025-09-14,Supplier_175,3,1,10,0,2,90,0,0,2913,4.08,Low
2025-10-29,Supplier_79,1,2,12,1,1,43,0,1,4408,5.15,High
2025-05-01,Supplier_235,0,0,5,0,2,36,0,1,647,2.87,Low
2025-08-07,Supplier_329,2,3,4,1,0,68,2,1,2003,3.21,Low
2025-09-18,Supplier_8,4,3,9,0,0,18,0,0,3228,3.82,Medium
2025-04-25,Supplier_453,3,0,8,3,1,52,0,1,4193,3.88,Low
2025-06-12,Supplier_235,1,0,8,0,0,91,1,0,4139,3.62,Low
2025-08-29,Supplier_457,2,3,8,1,2,24,1,0,4318,4.29,Medium
2025-09-01,Supplier_214,4,2,12,1,2,26,2,1,1352,4.6,High
2025-06-23,Supplier_366,1,3,9,3,0,55,2,1,4823,4.25,High
2025-10-20,Supplier_390,1,1,8,0,2,58,0,1,3847,3.63,Low
2025-08-25,Supplier_294,0,1,3,1,2,82,2,0,1113,2.64,Medium
2026-02-20,Supplier_156,3,0,3,1,2,5,1,1,2098,2.44,Low
2026-02-20,Supplier_341,0,0,5,1,1,18,1,0,4175,2.92,Medium
2025-05-29,Supplier_232,1,0,8,1,1,74,0,1,2148,4.21,Medium
2025-08-26,Supplier_45,0,3,11,3,2,72,0,1,627,4.44,High
2025-10-26,Supplier_120,4,0,3,0,0,65,2,0,2603,2.78,Low
2025-09-17,Supplier_453,3,2,5,1,0,8,1,1,3261,3.27,Medium
2025-06-12,Supplier_303,4,3,7,0,0,49,1,0,1991,3.5,Low
2025-07-19,Supplier_387,3,0,9,1,1,22,0,1,2511,4.4,Medium
2025-10-05,Supplier_372,3,2,1,3,2,73,1,0,648,2.49,Low
2026-03-29,Supplier_115,4,1,6,0,2,10,2,0,1856,3.73,Medium
2025-09-01,Supplier_360,3,0,2,3,2,15,0,1,2034,2.59,Low
2026-01-22,Supplier_115,1,0,6,2,0,20,0,1,2780,3.55,Medium
2025-10-08,Supplier_289,0,2,10,1,2,64,2,0,3065,4.43,Medium
2026-03-26,Supplier_94,3,3,4,1,2,78,0,1,1473,2.92,Low
2025-09-26,Supplier_242,2,0,1,2,2,32,1,1,983,2.05,Low
2026-02-03,Supplier_6,0,3,10,2,1,27,2,1,4585,4.27,High
2025-09-28,Supplier_289,2,3,4,2,0,18,2,1,1281,2.79,Medium
2025-09-04,Supplier_382,1,1,10,2,0,93,0,0,1039,4.01,Medium
2025-12-19,Supplier_237,3,0,5,2,0,55,2,0,959,3.23,Low
2026-03-29,Supplier_176,3,3,2,3,2,81,1,1,2087,2.38,Low
2026-01-12,Supplier_333,1,1,12,1,1,82,2,0,3320,4.53,High
2026-02-03,Supplier_467,3,2,6,1,1,74,0,0,618,3.61,Low
2025-05-28,Supplier_66,0,0,4,0,0,63,2,0,1690,2.66,Low
2025-08-16,Supplier_408,1,0,8,3,0,20,2,0,2738,3.78,Medium
2025-12-03,Supplier_252,4,2,2,3,1,14,0,1,4502,2.92,Medium
2026-01-29,Supplier_100,0,1,11,1,0,29,2,0,2244,4.33,High
2025-11-08,Supplier_246,4,0,8,3,0,15,1,0,3162,3.6,High
2025-06-06,Supplier_147,2,3,9,2,0,87,1,1,4492,4.24,High
2025-04-24,Supplier_326,0,0,1,1,2,68,1,0,3191,2.73,Medium
2025-11-25,Supplier_428,1,2,7,0,0,94,1,1,4954,4.02,Medium
2025-10-05,Supplier_406,2,3,5,1,1,96,1,0,2857,3.22,Medium
2025-07-28,Supplier_136,4,0,7,3,0,34,2,0,4374,3.47,High
2025-12-02,Supplier_444,3,2,9,1,0,46,0,0,4600,4.33,Low
2025-12-18,Supplier_289,0,1,9,3,1,19,2,1,2403,4.33,Medium
2025-11-17,Supplier_497,3,0,7,3,1,42,1,1,1264,3.98,Medium
2025-04-16,Supplier_276,1,3,5,3,0,24,1,0,4418,3.7,High
2025-11-03,Supplier_81,3,3,10,1,2,90,2,1,4639,4.65,Medium
2025-10-18,Supplier_130,2,0,11,0,1,90,1,0,1297,4.76,Medium
2025-11-12,Supplier_79,1,2,3,1,0,71,0,1,1527,2.34,Medium
2025-05-21,Supplier_461,4,2,1,1,2,46,0,0,4772,2.7,Low
2025-05-11,Supplier_93,2,2,2,1,0,60,1,1,1740,2.95,Low
2025-06-11,Supplier_475,0,0,6,3,0,46,0,1,3122,3.96,Low
2025-07-03,Supplier_355,4,2,11,3,2,9,2,1,1852,5.2,High
2025-11-07,Supplier_449,4,3,3,3,2,72,1,0,2816,2.94,Medium
2025-10-06,Supplier_224,2,3,12,0,1,86,1,1,4985,4.63,Medium
2025-05-01,Supplier_266,0,1,5,0,0,90,0,1,1644,2.82,Low
2025-07-23,Supplier_314,3,1,9,2,0,6,0,0,856,4.5,Medium
2026-01-24,Supplier_43,2,3,8,2,1,95,2,1,1803,3.97,High
2025-07-11,Supplier_111,2,2,2,2,2,17,0,1,1048,2.46,Medium
2026-01-06,Supplier_237,1,0,4,2,0,96,2,1,4786,2.52,Medium
2025-09-16,Supplier_40,0,2,1,1,0,93,2,0,2644,1.86,Low
2025-05-30,Supplier_322,1,3,8,2,0,74,0,0,1871,3.58,Low
2026-01-07,Supplier_215,0,1,7,1,2,38,0,1,3266,3.91,Low
2025-12-09,Supplier_57,0,0,7,0,0,81,2,0,3532,3.52,Medium
2025-08-12,Supplier_289,4,2,10,0,0,42,1,1,4685,4.22,Medium
2025-09-13,Supplier_10,0,1,6,3,1,17,0,0,2974,3.23,Medium
2026-03-27,Supplier_309,2,1,2,2,0,80,0,0,2726,2.17,Medium
2025-05-22,Supplier_95,2,3,11,2,2,63,2,0,670,4.5,Medium
2025-06-13,Supplier_177,3,0,6,2,2,95,1,0,2054,3.82,Medium
2025-10-17,Supplier_99,0,2,11,1,2,98,0,1,3894,4.74,Low
2025-05-26,Supplier_40,4,2,11,1,1,29,2,1,4951,4.48,High
2025-08-09,Supplier_206,1,1,9,3,2,94,2,0,577,3.76,High
2025-12-10,Supplier_78,2,0,3,1,0,94,0,1,3668,3.18,Medium
2025-12-31,Supplier_154,3,3,12,2,2,70,0,0,2053,4.53,Medium
2026-03-24,Supplier_37,3,2,2,1,1,63,2,1,3354,2.33,Medium
2025-12-16,Supplier_36,3,1,9,2,2,94,0,0,4697,4.39,Medium
2025-06-27,Supplier_228,1,3,12,1,0,45,1,0,759,4.82,High
2026-04-04,Supplier_29,0,0,2,0,1,69,2,1,919,2.93,Medium
2025-11-10,Supplier_95,3,3,6,1,0,54,2,1,3019,3.33,Medium
2025-09-05,Supplier_329,1,3,2,0,1,96,2,0,2962,2.79,Low
2026-04-06,Supplier_333,1,3,6,0,0,90,1,0,3242,3.91,Low
2026-02-17,Supplier_491,1,0,9,0,2,85,0,0,4323,4.48,Low
2025-09-16,Supplier_121,3,1,12,1,1,35,0,1,3540,4.68,Medium
2025-04-29,Supplier_47,0,3,8,2,1,40,2,0,2576,3.78,Medium
2025-09-06,Supplier_88,3,2,11,1,0,94,2,0,4441,5.23,Medium
2026-01-07,Supplier_435,3,1,11,0,1,96,0,1,4219,4.43,Low
2025-04-21,Supplier_308,3,3,5,2,2,84,0,0,588,3.74,Medium
2026-04-01,Supplier_138,4,0,12,1,1,52,1,0,1052,4.73,High
2025-11-10,Supplier_352,4,0,1,1,1,67,1,1,2890,2.56,Medium
2025-08-05,Supplier_146,1,1,12,3,2,83,1,1,3229,4.71,Medium
2026-03-04,Supplier_50,0,0,9,2,1,94,0,1,2247,4.06,Low
2026-04-01,Supplier_485,0,2,7,1,1,22,2,1,3371,4.18,High
2026-03-17,Supplier_161,4,1,12,1,1,30,2,1,4619,5.36,Medium
2025-05-18,Supplier_168,0,3,9,1,0,6,2,1,2768,4.25,Medium
2025-05-05,Supplier_359,1,0,10,1,0,31,0,0,2925,4.82,Medium
2025-09-10,Supplier_344,1,0,7,1,2,45,2,1,3767,4.2,Medium
2025-09-27,Supplier_234,2,2,5,1,1,8,0,1,851,3.71,Medium
2025-12-20,Supplier_132,2,3,11,1,1,14,2,1,3615,4.88,Medium
2025-10-28,Supplier_180,4,2,2,3,1,41,2,1,4719,2.13,Medium
2025-09-17,Supplier_125,1,1,7,2,2,71,1,0,970,3.31,Low
2025-12-17,Supplier_196,2,3,10,3,1,44,2,1,831,4.31,High
2026-01-09,Supplier_94,0,1,4,0,2,9,2,0,2520,3.45,Medium
2025-11-09,Supplier_462,1,3,2,3,1,36,1,1,3383,2.43,Low
2025-09-14,Supplier_197,0,2,4,0,2,63,0,1,1807,3.43,Low
2025-10-29,Supplier_334,3,3,7,1,1,8,1,1,3155,3.89,Medium
2025-05-31,Supplier_299,3,0,3,0,2,14,2,0,898,2.62,Medium
2026-02-21,Supplier_174,3,1,10,3,0,42,0,0,4480,4.01,Medium
2026-02-04,Supplier_23,3,3,11,0,0,58,2,0,3052,4.81,Medium
2025-08-25,Supplier_217,1,0,5,3,0,25,2,1,1407,2.94,High
2026-03-14,Supplier_188,2,1,6,2,1,18,0,0,2903,3.41,Medium
2025-10-24,Supplier_4,1,0,2,2,0,26,0,0,3659,2.55,Low
2026-02-26,Supplier_308,2,1,1,1,1,52,2,0,3117,2.74,Medium
2025-08-13,Supplier_491,3,3,4,0,0,36,1,1,4669,3.26,Low
2026-03-25,Supplier_223,3,2,12,2,2,6,1,0,3597,4.94,High
2026-02-06,Supplier_490,1,2,7,0,0,78,0,1,881,4.0,Medium
2026-03-20,Supplier_199,3,0,2,0,0,48,1,1,2559,2.65,Low
2025-04-22,Supplier_48,0,3,12,2,1,92,1,0,1618,4.5,High
2025-07-22,Supplier_244,1,0,1,3,2,53,0,1,1239,2.55,Medium
2025-11-29,Supplier_386,4,0,1,2,0,56,1,0,2258,2.24,Low
2025-09-11,Supplier_221,1,3,7,2,0,11,0,0,3507,3.66,Medium
2025-06-29,Supplier_17,3,0,7,1,2,12,0,0,3066,4.18,Medium
2025-09-17,Supplier_284,3,3,6,1,1,36,1,1,4691,3.06,Medium
2025-11-04,Supplier_97,0,3,2,1,2,45,1,1,4948,2.06,Low
2026-01-24,Supplier_118,4,0,9,3,1,18,0,1,4155,4.13,High
2025-09-14,Supplier_480,0,1,4,3,2,21,1,0,2706,3.24,Medium
2025-12-10,Supplier_72,2,1,7,1,2,50,1,1,3312,4.24,Medium
2026-03-19,Supplier_181,3,3,9,1,1,27,1,1,937,4.35,High
2025-08-21,Supplier_242,2,3,2,2,0,99,0,1,2454,2.66,Medium
2026-02-08,Supplier_452,0,3,10,0,0,23,1,0,2056,4.32,Low
2025-04-28,Supplier_437,1,1,4,3,0,61,2,0,602,2.91,Low
2026-01-28,Supplier_83,0,1,6,3,1,9,0,1,4926,3.15,Medium
2026-03-08,Supplier_160,4,2,11,2,0,8,2,1,2763,4.67,High
2025-08-13,Supplier_463,3,2,10,0,1,74,1,1,4902,4.05,Medium
2025-07-25,Supplier_148,4,1,7,3,1,35,1,1,4218,3.82,High
2026-01-16,Supplier_51,3,3,5,2,2,8,2,0,2669,2.76,High
2025-10-11,Supplier_268,4,0,11,0,1,25,1,1,4830,4.97,Medium
2026-01-30,Supplier_31,1,1,4,2,0,76,1,0,4224,2.67,Medium
2025-11-20,Supplier_24,4,3,9,3,0,80,0,1,3746,4.05,Medium
2025-04-16,Supplier_66,2,2,1,3,1,94,2,0,2817,2.06,Medium
2025-07-07,Supplier_164,2,1,5,0,0,97,2,1,856,2.9,Medium
2026-01-21,Supplier_115,1,2,4,1,2,100,1,0,545,2.87,Low
2025-06-05,Supplier_111,1,3,12,0,1,56,2,1,4402,4.71,Medium
2025-08-14,Supplier_215,4,0,6,0,0,49,2,1,2457,3.9,Low
2025-11-29,Supplier_5,0,3,11,3,2,66,2,0,2547,4.27,High
2025-06-28,Supplier_298,3,0,5,3,0,22,0,0,558,2.84,Medium
2025-08-06,Supplier_449,4,3,12,3,2,90,2,0,3795,5.06,Medium
2025-12-28,Supplier_479,3,1,4,2,0,13,2,1,4755,2.72,Medium
2025-08-02,Supplier_131,0,2,1,3,0,36,0,1,3307,2.33,Low
2025-11-18,Supplier_175,0,0,5,3,0,93,2,1,4744,3.03,High
2025-12-20,Supplier_144,1,3,5,1,1,23,2,1,4433,3.28,Medium
2026-04-12,Supplier_295,4,0,7,3,1,58,0,1,4329,3.29,Medium
2025-10-21,Supplier_21,1,3,12,1,0,52,1,1,3670,5.46,High
2025-07-24,Supplier_211,1,2,1,3,1,85,0,0,2656,2.6,Low
2025-08-29,Supplier_475,1,0,6,3,0,91,1,0,2108,3.12,Medium
2025-05-03,Supplier_466,1,0,12,1,2,44,1,0,3649,5.4,High
2025-10-10,Supplier_8,1,3,6,0,2,59,1,1,4356,3.51,Low
2025-06-27,Supplier_466,1,3,4,1,2,40,1,0,2886,3.05,Medium
2026-03-30,Supplier_365,3,2,2,3,0,94,2,1,2777,2.97,Low
2026-03-25,Supplier_230,3,3,2,1,2,50,1,1,1717,2.49,Low
2025-11-04,Supplier_163,3,2,9,1,0,77,1,0,3035,4.3,Medium
2025-04-14,Supplier_460,2,0,11,0,1,95,1,0,4568,5.12,Medium
2026-02-23,Supplier_131,0,0,11,3,1,18,0,0,4423,4.53,High
2025-05-05,Supplier_162,2,3,9,1,2,60,0,1,3848,4.7,Medium
2025-07-11,Supplier_495,3,3,2,1,1,41,0,1,2332,2.2,Medium
2025-05-04,Supplier_340,0,2,6,3,1,10,2,0,2389,3.81,High
